StyleID,EventID,IDNumber,StartingInventory,QuantitySold,Cost,Price,MSRP,Department,Month,EventStartTime,EventStartDOW,ShippingMethod
19421,693,18929,10,10,216,274.99,539,Women's Apparel,Dec,10:00,Monday,F
24167,762,18930,2,2,216,274.99,305,Women's Apparel,Nov,10:00,Saturday,F
10388,557,18931,28,28,216,274.99,495,Women's Apparel,Oct,10:00,Tuesday,F
19159,98,18932,32,32,216,274.99,551,Men's Apparel,Dec,17:00,Wednesday,F
9049,542,18933,64,43,216,274.99,525,Women's Apparel,Dec,17:00,Wednesday,F
4372,177,18934,82,23,215,274.99,475,Men's Apparel,Oct,10:00,Sunday,F
5868,977,18935,6,0,215,274.99,295,Women's Apparel,Dec,10:00,Sunday,F
17105,732,18936,64,15,215,274.99,325,Women's Apparel,Dec,10:00,Friday,F
4914,472,18937,63,28,215,274.99,425,Women's Apparel,Oct,10:00,Sunday,F
510,632,18938,76,35,215,274.99,425,Women's Apparel,Oct,10:00,Thursday,F
2399,979,18939,78,46,215,274.99,470,Women's Apparel,Dec,10:00,Thursday,F
24523,358,18940,102,102,215,274.99,527,Women's Apparel,Dec,10:00,Sunday,F
7179,392,18941,42,42,215,274.99,405,Women's Apparel,Dec,10:00,Monday,F
17590,572,18942,22,22,215,274.99,435,Women's Apparel,Dec,10:00,Friday,F
17334,203,18943,66,43,215,274.99,527,Men's Apparel,Dec,17:00,Thursday,F
6517,38,18944,29,23,215,274.99,371,Men's Apparel,Dec,17:00,Tuesday,F
23821,442,18945,49,24,215,274.99,415,Women's Apparel,Nov,17:00,Monday,F
18816,692,18946,66,34,215,274.99,385,Women's Apparel,Nov,17:00,Wednesday,F
350,104,18947,70,51,214,274.99,650,Men's Apparel,Oct,10:00,Thursday,F
14974,42,18948,39,39,214,274.99,555,Men's Apparel,Dec,10:00,Tuesday,F
5393,93,18949,32,32,214,274.99,491,Men's Apparel,Dec,10:00,Friday,F
22278,104,18950,3,3,214,274.99,455,Men's Apparel,Oct,10:00,Thursday,F
23709,997,18951,15,1,214,274.99,295,Women's Apparel,Nov,10:00,Friday,F
8340,717,18952,16,2,214,274.99,325,Women's Apparel,Oct,10:00,Monday,F
22797,537,18953,101,24,214,274.99,505,Women's Apparel,Oct,10:00,Tuesday,F
767,407,18954,68,23,214,274.99,485,Women's Apparel,Oct,10:00,Monday,F
9206,532,18955,64,24,214,274.99,375,Women's Apparel,Oct,10:00,Friday,F
14511,637,18956,48,27,214,274.99,455,Women's Apparel,Oct,10:00,Thursday,F
14963,602,18957,95,95,214,274.99,495,Women's Apparel,Oct,10:00,Monday,F
27606,787,18958,44,44,214,274.99,355,Women's Apparel,Nov,10:00,Thursday,F
26145,409,18959,75,75,214,274.99,410,Women's Apparel,Oct,10:00,Tuesday,F
5913,942,18960,12,12,214,274.99,545,Women's Apparel,Dec,10:00,Tuesday,F
15674,368,18961,49,49,214,274.99,563,Women's Apparel,Dec,10:00,Wednesday,F
29214,102,18962,82,11,214,274.99,415,Men's Apparel,Nov,17:00,Friday,F
10509,592,18963,108,67,214,274.99,465,Women's Apparel,Dec,17:00,Monday,F
15017,702,18964,37,31,214,274.99,455,Women's Apparel,Nov,17:00,Monday,F
9058,593,18965,27,27,214,274.99,515,Women's Apparel,Dec,17:00,Friday,F
831,207,18966,62,30,213,274.99,405,Men's Apparel,Oct,10:00,Wednesday,F
21651,162,18967,50,26,213,274.99,415,Men's Apparel,Oct,10:00,Friday,F
18028,677,18968,83,22,213,274.99,385,Women's Apparel,Oct,10:00,Thursday,F
6740,853,18969,12,9,213,274.99,323,Women's Apparel,Dec,10:00,Monday,F
4374,727,18970,42,37,213,274.99,565,Women's Apparel,Oct,10:00,Saturday,F
25091,773,18971,40,40,213,274.99,611,Women's Apparel,Dec,10:00,Monday,F
16703,787,18972,34,34,213,274.99,495,Women's Apparel,Nov,10:00,Thursday,F
992,963,18973,24,24,213,274.99,419,Women's Apparel,Dec,10:00,Saturday,F
25965,517,18974,25,25,213,274.99,565,Women's Apparel,Oct,10:00,Saturday,F
4635,12,18975,76,10,213,274.99,305,Men's Apparel,Nov,17:00,Wednesday,F
29414,32,18976,2,1,213,274.99,295,Men's Apparel,Nov,17:00,Friday,F
5486,208,18977,24,24,213,274.99,563,Men's Apparel,Dec,17:00,Tuesday,F
17513,267,18978,50,29,212,274.99,525,Footwear,Dec,10:00,Wednesday,F
8659,108,18979,42,42,212,274.99,539,Men's Apparel,Dec,10:00,Sunday,F
3292,939,18980,72,15,212,274.99,395,Women's Apparel,Dec,10:00,Friday,F
15134,789,18981,35,16,212,274.99,380,Women's Apparel,Dec,10:00,Tuesday,F
26305,757,18982,92,92,212,274.99,525,Women's Apparel,Nov,10:00,Monday,F
7061,242,18983,33,33,212,274.99,325,Footwear,Dec,17:00,Monday,F
29566,7,18984,40,37,212,274.99,535,Men's Apparel,Nov,17:00,Tuesday,F
14150,543,18985,67,18,212,274.99,347,Women's Apparel,Dec,17:00,Thursday,F
16096,867,18986,60,44,212,274.99,415,Women's Apparel,Dec,17:00,Friday,F
29673,568,18987,26,21,212,274.99,431,Women's Apparel,Dec,17:00,Monday,F
25618,362,18988,39,39,212,274.99,365,Women's Apparel,Dec,17:00,Tuesday,F
9890,97,18989,104,8,211,274.99,505,Men's Apparel,Oct,10:00,Monday,F
17322,62,18990,21,5,211,274.99,335,Men's Apparel,Dec,10:00,Tuesday,F
25848,117,18991,68,21,211,274.99,455,Men's Apparel,Oct,10:00,Wednesday,F
24817,118,18992,73,37,211,274.99,383,Men's Apparel,Dec,10:00,Thursday,F
25737,67,18993,52,41,211,274.99,475,Men's Apparel,Oct,10:00,Saturday,F
10573,117,18994,50,50,211,274.99,415,Men's Apparel,Oct,10:00,Wednesday,F
241,332,18995,96,30,211,274.99,565,Women's Apparel,Dec,10:00,Sunday,F
25021,618,18996,95,95,211,274.99,575,Women's Apparel,Dec,10:00,Friday,F
2588,977,18997,20,20,211,274.99,475,Women's Apparel,Dec,10:00,Sunday,F
30302,213,18998,16,1,211,274.99,305,Footwear,Nov,17:00,Friday,F
12860,102,18999,76,27,211,274.99,505,Men's Apparel,Nov,17:00,Friday,F
26139,352,19000,92,92,211,274.99,575,Women's Apparel,Nov,17:00,Wednesday,F
26011,493,19001,11,11,211,274.99,515,Women's Apparel,Dec,17:00,Sunday,F
7120,162,19002,27,1,210,274.99,335,Men's Apparel,Oct,10:00,Friday,F
10319,62,19003,90,11,210,274.99,365,Men's Apparel,Dec,10:00,Tuesday,F
12732,47,19004,32,32,210,274.99,565,Men's Apparel,Oct,10:00,Monday,F
7843,472,19005,46,6,210,274.99,415,Women's Apparel,Oct,10:00,Sunday,F
21112,854,19006,66,18,210,274.99,380,Women's Apparel,Dec,10:00,Monday,F
29571,472,19007,7,7,210,274.99,305,Women's Apparel,Oct,10:00,Sunday,F
1624,932,19008,87,87,210,274.99,385,Women's Apparel,Nov,10:00,Wednesday,F
10246,703,19009,26,26,210,274.99,467,Women's Apparel,Dec,10:00,Tuesday,F
27572,127,19010,67,21,210,274.99,515,Men's Apparel,Nov,17:00,Tuesday,F
16742,567,19011,15,15,210,274.99,485,Women's Apparel,Nov,17:00,Tuesday,F
21344,607,19012,12,12,210,274.99,575,Women's Apparel,Nov,17:00,Wednesday,F
5499,928,19013,10,10,210,274.99,335,Women's Apparel,Dec,17:00,Tuesday,F
16581,312,19014,76,76,209,274.99,565,Footwear,Oct,10:00,Tuesday,F
8880,112,19015,11,2,209,274.99,345,Men's Apparel,Oct,10:00,Sunday,F
3771,67,19016,6,6,209,274.99,345,Men's Apparel,Oct,10:00,Saturday,F
18550,157,19017,67,67,209,274.99,495,Men's Apparel,Dec,10:00,Sunday,F
21044,358,19018,49,10,209,274.99,359,Women's Apparel,Dec,10:00,Sunday,F
14343,752,19019,56,44,209,274.99,445,Women's Apparel,Dec,10:00,Tuesday,F
29433,532,19020,41,41,209,274.99,535,Women's Apparel,Oct,10:00,Friday,F
28738,272,19021,18,4,209,274.99,315,Footwear,Dec,17:00,Monday,F
26775,613,19022,86,13,209,274.99,347,Women's Apparel,Dec,17:00,Friday,F
18085,692,19023,35,15,209,274.99,375,Women's Apparel,Nov,17:00,Wednesday,F
3026,117,19024,34,8,208,274.99,405,Men's Apparel,Oct,10:00,Wednesday,F
21144,162,19025,45,31,208,274.99,575,Men's Apparel,Oct,10:00,Friday,F
2087,52,19026,71,71,208,274.99,465,Men's Apparel,Oct,10:00,Thursday,F
8944,2,19027,6,6,208,274.99,335,Men's Apparel,Oct,10:00,Monday,F
23486,172,19028,31,31,208,274.99,475,Men's Apparel,Oct,10:00,Friday,F
13530,574,19029,73,2,208,274.99,410,Women's Apparel,Dec,10:00,Thursday,F
23276,817,19030,48,18,208,274.99,455,Women's Apparel,Nov,10:00,Friday,F
20689,972,19031,75,33,208,274.99,515,Women's Apparel,Nov,10:00,Wednesday,F
23516,572,19032,66,50,208,274.99,445,Women's Apparel,Dec,10:00,Friday,F
11163,927,19033,44,44,208,274.99,455,Women's Apparel,Nov,10:00,Thursday,F
25111,283,19034,53,53,208,274.99,415,Footwear,Dec,17:00,Wednesday,F
9570,32,19035,74,74,208,274.99,535,Men's Apparel,Nov,17:00,Friday,F
5518,138,19036,6,6,208,274.99,407,Men's Apparel,Dec,17:00,Friday,F
8344,867,19037,17,0,208,274.99,295,Women's Apparel,Dec,17:00,Friday,F
18678,819,19038,46,33,208,274.99,620,Women's Apparel,Dec,17:00,Sunday,F
27478,552,19039,49,48,208,274.99,455,Women's Apparel,Dec,17:00,Sunday,F
13330,952,19040,47,47,208,274.99,395,Women's Apparel,Nov,17:00,Monday,F
13056,702,19041,92,92,208,274.99,515,Women's Apparel,Nov,17:00,Monday,F
27874,918,19042,107,107,208,274.99,599,Women's Apparel,Dec,17:00,Thursday,F
25741,302,19043,9,1,207,274.99,335,Footwear,Dec,10:00,Monday,F
29962,113,19044,45,45,207,274.99,335,Men's Apparel,Dec,10:00,Monday,F
356,457,19045,76,9,207,274.99,415,Women's Apparel,Dec,10:00,Monday,F
27706,888,19046,72,72,207,274.99,551,Women's Apparel,Dec,10:00,Wednesday,F
25221,752,19047,44,44,207,274.99,535,Women's Apparel,Dec,10:00,Tuesday,F
24691,182,19048,80,12,207,274.99,435,Men's Apparel,Nov,17:00,Friday,F
23401,122,19049,72,32,207,274.99,415,Men's Apparel,Nov,17:00,Monday,F
15192,543,19050,83,18,207,274.99,323,Women's Apparel,Dec,17:00,Thursday,F
22721,847,19051,41,41,207,274.99,445,Women's Apparel,Nov,17:00,Tuesday,F
29061,167,19052,11,11,206,274.99,495,Men's Apparel,Oct,10:00,Wednesday,F
5455,927,19053,46,5,206,274.99,335,Women's Apparel,Nov,10:00,Thursday,F
17975,982,19054,78,14,206,274.99,345,Women's Apparel,Nov,10:00,Tuesday,F
17078,429,19055,58,23,206,274.99,395,Women's Apparel,Dec,10:00,Tuesday,F
10473,523,19056,49,49,206,274.99,491,Women's Apparel,Dec,10:00,Wednesday,F
18508,537,19057,32,32,206,274.99,425,Women's Apparel,Oct,10:00,Tuesday,F
1531,762,19058,99,99,206,274.99,545,Women's Apparel,Nov,10:00,Saturday,F
22421,143,19059,42,10,206,274.99,395,Men's Apparel,Dec,17:00,Sunday,F
6977,138,19060,78,43,206,274.99,479,Men's Apparel,Dec,17:00,Friday,F
13593,917,19061,60,56,206,274.99,485,Women's Apparel,Nov,17:00,Tuesday,F
7651,612,19062,16,16,206,274.99,465,Women's Apparel,Nov,17:00,Wednesday,F
30107,388,19063,45,11,205,274.99,311,Women's Apparel,Dec,10:00,Thursday,F
24146,832,19064,13,13,205,274.99,365,Women's Apparel,Nov,10:00,Friday,F
17463,642,19065,16,16,205,274.99,315,Women's Apparel,Dec,10:00,Tuesday,F
17131,393,19066,19,0,205,274.99,311,Women's Apparel,Dec,17:00,Sunday,F
12644,397,19067,80,28,205,274.99,445,Women's Apparel,Nov,17:00,Saturday,F
30230,13,19068,40,16,204,274.99,467,Men's Apparel,Dec,10:00,Tuesday,F
18149,187,19069,63,54,204,274.99,535,Men's Apparel,Oct,10:00,Monday,F
24273,53,19070,6,6,204,274.99,551,Men's Apparel,Dec,10:00,Monday,F
28530,852,19071,78,10,204,274.99,505,Women's Apparel,Nov,10:00,Monday,F
9166,797,19072,19,5,204,274.99,345,Women's Apparel,Nov,10:00,Tuesday,F
22572,447,19073,30,12,204,274.99,335,Women's Apparel,Oct,10:00,Monday,F
25564,527,19074,70,70,204,274.99,575,Women's Apparel,Dec,10:00,Wednesday,F
14176,317,19075,31,31,204,274.99,525,Women's Apparel,Oct,10:00,Sunday,F
5636,622,19076,27,27,204,274.99,415,Women's Apparel,Oct,10:00,Tuesday,F
9827,7,19077,79,79,204,274.99,575,Men's Apparel,Nov,17:00,Tuesday,F
29301,352,19078,20,4,204,274.99,365,Women's Apparel,Nov,17:00,Wednesday,F
8044,192,19079,80,14,203,274.99,515,Men's Apparel,Oct,10:00,Tuesday,F
14574,162,19080,71,71,203,274.99,485,Men's Apparel,Oct,10:00,Friday,F
4335,102,19081,36,36,203,274.99,385,Men's Apparel,Nov,17:00,Friday,F
13250,657,19082,20,4,203,274.99,325,Women's Apparel,Nov,17:00,Sunday,F
11130,547,19083,31,27,203,274.99,395,Women's Apparel,Dec,17:00,Monday,F
2080,628,19084,60,60,203,274.99,347,Women's Apparel,Dec,17:00,Monday,F
1857,803,19085,26,6,202,274.99,311,Women's Apparel,Dec,10:00,Wednesday,F
19891,817,19086,34,30,202,274.99,495,Women's Apparel,Nov,10:00,Friday,F
7280,872,19087,73,73,201,274.99,375,Women's Apparel,Nov,17:00,Monday,F
16176,3,19088,26,26,200,274.99,491,Men's Apparel,Dec,10:00,Wednesday,F
4042,418,19089,63,5,226,279.99,376,Women's Apparel,Dec,10:00,Wednesday,F
29221,682,19090,71,7,226,279.99,340,Women's Apparel,Dec,10:00,Tuesday,F
14581,88,19091,8,8,226,279.99,628,Men's Apparel,Dec,17:00,Wednesday,F
4795,367,19092,12,12,225,279.99,550,Women's Apparel,Nov,17:00,Thursday,F
27368,297,19093,22,0,224,279.99,330,Footwear,Dec,10:00,Sunday,F
7378,43,19094,106,50,224,279.99,544,Men's Apparel,Dec,10:00,Monday,F
12151,177,19095,56,56,224,279.99,410,Men's Apparel,Oct,10:00,Sunday,F
27000,927,19096,64,15,224,279.99,420,Women's Apparel,Nov,10:00,Thursday,F
23962,369,19097,125,85,224,279.99,700,Women's Apparel,Oct,10:00,Saturday,F
22539,588,19098,12,12,224,279.99,640,Women's Apparel,Dec,10:00,Wednesday,F
25853,258,19099,77,58,224,279.99,580,Footwear,Dec,17:00,Tuesday,F
12713,928,19100,64,12,224,279.99,364,Women's Apparel,Dec,17:00,Tuesday,F
6179,917,19101,79,31,224,279.99,460,Women's Apparel,Nov,17:00,Tuesday,F
14623,428,19102,28,28,224,279.99,580,Women's Apparel,Dec,17:00,Tuesday,F
30124,178,19103,6,4,223,279.99,316,Men's Apparel,Dec,10:00,Friday,F
21332,322,19104,30,0,223,279.99,320,Women's Apparel,Oct,10:00,Wednesday,F
26871,782,19105,88,33,223,279.99,450,Women's Apparel,Dec,10:00,Thursday,F
28170,143,19106,102,18,223,279.99,616,Men's Apparel,Dec,17:00,Sunday,F
23122,847,19107,56,14,223,279.99,440,Women's Apparel,Nov,17:00,Tuesday,F
30380,779,19108,74,41,223,279.99,655,Women's Apparel,Dec,17:00,Thursday,F
4276,123,19109,43,15,222,279.99,412,Men's Apparel,Dec,10:00,Friday,F
12207,3,19110,13,13,222,279.99,628,Men's Apparel,Dec,10:00,Wednesday,F
24815,762,19111,74,27,222,279.99,440,Women's Apparel,Nov,10:00,Saturday,F
20391,499,19112,27,27,222,279.99,430,Women's Apparel,Dec,10:00,Monday,F
10485,87,19113,17,0,222,279.99,310,Men's Apparel,Nov,17:00,Tuesday,F
27101,32,19114,33,8,222,279.99,430,Men's Apparel,Nov,17:00,Friday,F
14290,2,19115,71,37,221,279.99,530,Men's Apparel,Oct,10:00,Monday,F
30315,128,19116,37,37,221,279.99,580,Men's Apparel,Dec,10:00,Tuesday,F
19730,492,19117,29,1,221,279.99,310,Women's Apparel,Oct,10:00,Sunday,F
11027,863,19118,25,1,221,279.99,316,Women's Apparel,Dec,10:00,Thursday,F
12323,742,19119,60,10,221,279.99,370,Women's Apparel,Oct,10:00,Monday,F
19251,868,19120,20,4,221,279.99,316,Women's Apparel,Dec,10:00,Sunday,F
10382,477,19121,97,45,221,279.99,540,Women's Apparel,Oct,10:00,Sunday,F
13683,757,19122,93,50,221,279.99,480,Women's Apparel,Nov,10:00,Monday,F
9661,922,19123,47,47,221,279.99,410,Women's Apparel,Dec,10:00,Saturday,F
7382,287,19124,35,35,221,279.99,540,Footwear,Dec,17:00,Tuesday,F
10949,692,19125,6,0,221,279.99,320,Women's Apparel,Nov,17:00,Wednesday,F
4179,382,19126,64,64,221,279.99,480,Women's Apparel,Dec,17:00,Wednesday,F
4612,188,19127,11,11,220,279.99,604,Men's Apparel,Dec,10:00,Wednesday,F
6827,477,19128,13,0,220,279.99,300,Women's Apparel,Oct,10:00,Sunday,F
26722,987,19129,94,60,220,279.99,480,Women's Apparel,Nov,10:00,Monday,F
8456,328,19130,64,64,220,279.99,352,Women's Apparel,Dec,10:00,Saturday,F
18719,827,19131,33,33,220,279.99,470,Women's Apparel,Dec,10:00,Thursday,F
29339,968,19132,19,19,220,279.99,508,Women's Apparel,Dec,10:00,Tuesday,F
27927,182,19133,8,0,220,279.99,320,Men's Apparel,Nov,17:00,Friday,F
16577,98,19134,17,0,220,279.99,304,Men's Apparel,Dec,17:00,Wednesday,F
17661,168,19135,13,2,220,279.99,304,Men's Apparel,Dec,17:00,Tuesday,F
13024,743,19136,71,29,220,279.99,580,Women's Apparel,Dec,17:00,Thursday,F
4636,458,19137,21,21,220,279.99,352,Women's Apparel,Dec,17:00,Thursday,F
21135,247,19138,27,27,219,279.99,470,Footwear,Dec,10:00,Monday,F
21588,302,19139,29,29,219,279.99,560,Footwear,Dec,10:00,Monday,F
28761,172,19140,30,16,219,279.99,390,Men's Apparel,Oct,10:00,Friday,F
24631,67,19141,34,31,219,279.99,510,Men's Apparel,Oct,10:00,Saturday,F
23452,148,19142,32,32,219,279.99,532,Men's Apparel,Dec,10:00,Friday,F
5281,482,19143,59,13,219,279.99,340,Women's Apparel,Oct,10:00,Monday,F
7887,747,19144,28,8,219,279.99,410,Women's Apparel,Dec,10:00,Monday,F
30007,527,19145,41,21,219,279.99,400,Women's Apparel,Dec,10:00,Wednesday,F
9486,962,19146,74,41,219,279.99,500,Women's Apparel,Nov,10:00,Friday,F
3439,827,19147,78,78,219,279.99,320,Women's Apparel,Dec,10:00,Thursday,F
26321,343,19148,16,16,219,279.99,592,Women's Apparel,Dec,10:00,Wednesday,F
18252,603,19149,17,17,219,279.99,460,Women's Apparel,Dec,10:00,Friday,F
24438,523,19150,30,30,219,279.99,544,Women's Apparel,Dec,10:00,Wednesday,F
20199,572,19151,25,25,219,279.99,370,Women's Apparel,Dec,10:00,Friday,F
5737,622,19152,29,29,219,279.99,440,Women's Apparel,Oct,10:00,Tuesday,F
26854,217,19153,97,42,219,279.99,580,Footwear,Nov,17:00,Sunday,F
20975,272,19154,48,23,219,279.99,340,Footwear,Dec,17:00,Monday,F
19643,872,19155,23,18,219,279.99,390,Women's Apparel,Nov,17:00,Monday,F
18974,823,19156,86,37,218,279.99,412,Women's Apparel,Dec,10:00,Monday,F
17834,643,19157,44,27,218,279.99,388,Women's Apparel,Dec,10:00,Monday,F
5354,632,19158,73,73,218,279.99,460,Women's Apparel,Oct,10:00,Thursday,F
22308,857,19159,35,35,218,279.99,430,Women's Apparel,Nov,10:00,Wednesday,F
8167,242,19160,77,18,218,279.99,350,Footwear,Dec,17:00,Monday,F
21716,352,19161,60,24,218,279.99,410,Women's Apparel,Nov,17:00,Wednesday,F
8903,522,19162,11,11,218,279.99,560,Women's Apparel,Nov,17:00,Thursday,F
15908,222,19163,27,27,217,279.99,530,Footwear,Dec,10:00,Friday,F
12831,582,19164,108,18,217,279.99,530,Women's Apparel,Oct,10:00,Wednesday,F
28466,553,19165,41,30,217,279.99,448,Women's Apparel,Dec,10:00,Sunday,F
13817,882,19166,24,24,217,279.99,440,Women's Apparel,Nov,10:00,Friday,F
23687,857,19167,23,23,217,279.99,530,Women's Apparel,Nov,10:00,Wednesday,F
9606,127,19168,45,9,217,279.99,370,Men's Apparel,Nov,17:00,Tuesday,F
26269,913,19169,31,30,217,279.99,532,Women's Apparel,Nov,17:00,Wednesday,F
20701,307,19170,65,30,216,279.99,470,Footwear,Oct,10:00,Monday,F
29945,109,19171,54,29,216,279.99,475,Men's Apparel,Oct,10:00,Thursday,F
17928,104,19172,84,84,216,279.99,430,Men's Apparel,Oct,10:00,Thursday,F
5849,688,19173,64,6,216,279.99,376,Women's Apparel,Dec,10:00,Friday,F
26329,638,19174,50,9,216,279.99,424,Women's Apparel,Oct,10:00,Monday,F
17510,922,19175,39,15,216,279.99,410,Women's Apparel,Dec,10:00,Saturday,F
21687,417,19176,83,34,216,279.99,420,Women's Apparel,Oct,10:00,Saturday,F
8749,487,19177,26,26,216,279.99,490,Women's Apparel,Dec,10:00,Friday,F
21391,873,19178,50,50,216,279.99,556,Women's Apparel,Dec,10:00,Monday,F
4782,217,19179,20,0,216,279.99,300,Footwear,Nov,17:00,Sunday,F
8835,213,19180,10,1,216,279.99,350,Footwear,Nov,17:00,Friday,F
4787,107,19181,12,12,216,279.99,540,Men's Apparel,Nov,17:00,Thursday,F
29889,612,19182,4,4,216,279.99,350,Women's Apparel,Nov,17:00,Wednesday,F
2296,698,19183,23,23,216,279.99,628,Women's Apparel,Dec,17:00,Wednesday,F
24582,144,19184,73,5,215,279.99,445,Men's Apparel,Dec,10:00,Monday,F
10043,67,19185,48,19,215,279.99,470,Men's Apparel,Oct,10:00,Saturday,F
21459,97,19186,33,23,215,279.99,460,Men's Apparel,Oct,10:00,Monday,F
8350,927,19187,91,20,215,279.99,380,Women's Apparel,Nov,10:00,Thursday,F
24527,777,19188,58,54,215,279.99,520,Women's Apparel,Dec,10:00,Sunday,F
15826,127,19189,1,1,215,279.99,480,Men's Apparel,Nov,17:00,Tuesday,F
26697,802,19190,60,13,215,279.99,380,Women's Apparel,Nov,17:00,Tuesday,F
28214,543,19191,48,48,215,279.99,484,Women's Apparel,Dec,17:00,Thursday,F
30176,24,19192,26,26,214,279.99,655,Men's Apparel,Oct,10:00,Sunday,F
17529,852,19193,23,0,214,279.99,310,Women's Apparel,Nov,10:00,Monday,F
28285,492,19194,23,1,214,279.99,340,Women's Apparel,Oct,10:00,Sunday,F
8669,727,19195,16,3,214,279.99,360,Women's Apparel,Oct,10:00,Saturday,F
4266,747,19196,83,19,214,279.99,480,Women's Apparel,Dec,10:00,Monday,F
12522,412,19197,45,18,214,279.99,340,Women's Apparel,Oct,10:00,Wednesday,F
9023,997,19198,93,38,214,279.99,540,Women's Apparel,Nov,10:00,Friday,F
18880,737,19199,87,62,214,279.99,570,Women's Apparel,Dec,10:00,Saturday,F
18711,897,19200,72,72,214,279.99,580,Women's Apparel,Nov,10:00,Thursday,F
2723,693,19201,32,32,214,279.99,520,Women's Apparel,Dec,10:00,Monday,F
20940,982,19202,26,26,214,279.99,510,Women's Apparel,Nov,10:00,Tuesday,F
16584,324,19203,31,31,214,279.99,640,Women's Apparel,Dec,10:00,Tuesday,F
2100,442,19204,27,27,214,279.99,470,Women's Apparel,Nov,17:00,Monday,F
26518,288,19205,59,11,213,279.99,330,Footwear,Dec,10:00,Monday,F
14789,222,19206,49,44,213,279.99,520,Footwear,Dec,10:00,Friday,F
19797,223,19207,114,114,213,279.99,560,Footwear,Dec,10:00,Monday,F
19995,62,19208,83,83,213,279.99,390,Men's Apparel,Dec,10:00,Tuesday,F
24350,42,19209,28,28,213,279.99,480,Men's Apparel,Dec,10:00,Tuesday,F
22374,43,19210,7,7,213,279.99,520,Men's Apparel,Dec,10:00,Monday,F
27451,497,19211,67,20,213,279.99,470,Women's Apparel,Oct,10:00,Thursday,F
5792,562,19212,23,23,213,279.99,350,Women's Apparel,Oct,10:00,Monday,F
4665,642,19213,30,30,213,279.99,580,Women's Apparel,Dec,10:00,Tuesday,F
5475,558,19214,19,19,213,279.99,556,Women's Apparel,Dec,10:00,Saturday,F
26366,597,19215,4,4,213,279.99,350,Women's Apparel,Dec,17:00,Sunday,F
210,263,19216,91,20,212,279.99,390,Footwear,Dec,10:00,Thursday,F
280,123,19217,44,19,212,279.99,364,Men's Apparel,Dec,10:00,Friday,F
15648,167,19218,36,31,212,279.99,570,Men's Apparel,Oct,10:00,Wednesday,F
28477,777,19219,19,2,212,279.99,340,Women's Apparel,Dec,10:00,Sunday,F
8493,617,19220,67,25,212,279.99,470,Women's Apparel,Oct,10:00,Tuesday,F
21089,717,19221,46,25,212,279.99,500,Women's Apparel,Oct,10:00,Monday,F
5561,662,19222,14,10,212,279.99,320,Women's Apparel,Dec,10:00,Wednesday,F
13691,752,19223,58,58,212,279.99,440,Women's Apparel,Dec,10:00,Tuesday,F
11143,617,19224,39,39,212,279.99,510,Women's Apparel,Oct,10:00,Tuesday,F
10293,502,19225,31,31,212,279.99,540,Women's Apparel,Oct,10:00,Tuesday,F
11822,498,19226,20,20,212,279.99,496,Women's Apparel,Oct,10:00,Thursday,F
41,57,19227,90,16,212,279.99,410,Men's Apparel,Nov,17:00,Wednesday,F
6637,57,19228,28,28,212,279.99,450,Men's Apparel,Nov,17:00,Wednesday,F
28546,208,19229,22,22,212,279.99,616,Men's Apparel,Dec,17:00,Tuesday,F
29975,802,19230,28,28,212,279.99,570,Women's Apparel,Nov,17:00,Tuesday,F
3073,902,19231,19,19,212,279.99,400,Women's Apparel,Dec,17:00,Wednesday,F
3480,302,19232,53,4,211,279.99,360,Footwear,Dec,10:00,Monday,F
30105,22,19233,60,60,211,279.99,560,Men's Apparel,Dec,10:00,Friday,F
16898,549,19234,84,12,211,279.99,385,Women's Apparel,Dec,10:00,Friday,F
918,969,19235,82,40,211,279.99,520,Women's Apparel,Nov,10:00,Sunday,F
28895,623,19236,46,32,211,279.99,412,Women's Apparel,Dec,10:00,Monday,F
23235,977,19237,72,53,211,279.99,570,Women's Apparel,Dec,10:00,Sunday,F
17148,693,19238,68,54,211,279.99,640,Women's Apparel,Dec,10:00,Monday,F
17032,687,19239,42,38,211,279.99,480,Women's Apparel,Oct,10:00,Saturday,F
18763,413,19240,73,73,211,279.99,556,Women's Apparel,Dec,10:00,Thursday,F
13259,897,19241,48,48,211,279.99,350,Women's Apparel,Nov,10:00,Thursday,F
15749,707,19242,46,46,211,279.99,570,Women's Apparel,Oct,10:00,Sunday,F
26860,563,19243,12,12,211,279.99,436,Women's Apparel,Dec,10:00,Wednesday,F
27869,989,19244,39,39,211,279.99,535,Women's Apparel,Dec,10:00,Thursday,F
23594,273,19245,85,85,211,279.99,420,Footwear,Nov,17:00,Wednesday,F
670,542,19246,6,0,211,279.99,300,Women's Apparel,Dec,17:00,Wednesday,F
5085,313,19247,35,35,210,279.99,530,Footwear,Oct,10:00,Thursday,F
21248,37,19248,23,5,210,279.99,330,Men's Apparel,Dec,10:00,Wednesday,F
2351,73,19249,70,16,210,279.99,412,Men's Apparel,Dec,10:00,Tuesday,F
10392,722,19250,55,32,210,279.99,380,Women's Apparel,Dec,10:00,Monday,F
4660,912,19251,28,9,210,279.99,380,Women's Apparel,Nov,17:00,Tuesday,F
3727,928,19252,66,34,210,279.99,460,Women's Apparel,Dec,17:00,Tuesday,F
7673,552,19253,20,20,210,279.99,350,Women's Apparel,Dec,17:00,Sunday,F
28101,914,19254,20,20,210,279.99,310,Women's Apparel,Dec,17:00,Thursday,F
